ransaking	O
,	O
avhør	O
og	O
eventuelle	O
beslag	O
,	O
forklarer	O
Nerdal	B-PER
.	O
	
4	O
Departementet	O
vil	O
saman	O
med	O
Språkrådet	B-ORG
gjennomgå	O
den	O
nye	O
organisasjons-	O
og	O
styringsmodellen	O
for	O
Språkrådet	B-ORG
for	O
å	O
vurdera	O
om	O
det	O
er	O
behov	O
for	O
justeringar	O
.	O
	
-	O
Kommunar	O
har	O
plikt	O
til	O
å	O
auke	O
flaum-	O
og	O
skredkompetansen	O
sin	O
,	O
og	O
statlege	O
etater	O
må	O
ta	O
eit	O
mykje	O
større	O
ansvar	O
for	O
at	O
dette	O
skjer	O
,	O
seier	O
riksrevisor	O
Jørgen	B-PER
Kosmo	I-PER
.	O
	
Til	O
saman	O
hadde	O
Vegard	B-ORG
minst	O
25	O
av	O
sine	O
næraste	O
i	O
salen	O
fredag	O
kveld	O
.	O
	
Johannes	B-PER
hadde	O
store	O
problemer	O
med	O
lungene	B-LOC
og	O
begge	O
barna	O
trengte	O
respirator	B-ORG
for	O
å	O
kunne	O
puste	O
den	O
første	O
tiden	O
.	O
	
Klosterruinane	B-ORG
på	I-ORG
Selja	I-ORG
ble	O
skanna	O
i	O
mai	O
i	O
år	O
,	O
som	O
ein	O
del	O
av	O
Riksantikvaren	B-ORG
sitt	O
ruinprosjekt	O
.	O
	
-	O
Dette	O
er	O
ei	O
avgjerd	O
som	O
vil	O
bety	O
mykje	O
for	O
folket	O
her	O
på	O
Dalen	B-LOC
,	O
difor	O
ynskjer	O
me	O
å	O
markere	O
det	O
på	O
ein	O
god	O
måte	O
.	O
	
Eller	O
er	O
Tor	B-PER
Bertelsen	I-PER
utsatt	O
for	O
et	O
komplott	O
-	O
slik	O
Bertelsen	B-PER
selv	O
mener	O
?	O
	
Men	O
hos	O
Seneca	B-PER
er	O
det	O
ikkje	O
slik	O
.	O
	
Det	O
kan	O
vi	O
godta	O
,	O
for	O
eksempel	O
ved	O
at	O
vi	O
legg	O
til	O
grunn	B-ORG
gryande	B-ORG
materialisme	I-ORG
(	O
Sperry	B-ORG
)	O
eller	O
ikkje-reduserande	O
fysikalisme	I-ORG
(	O
Davidson	B-ORG
)	O
.	O
	
Bertelsen	B-ORG
blir	O
beskyldt	O
for	O
å	O
ha	O
vært	O
forutinntatt	O
,	O
sjikanerende	O
og	O
kvinnefiendtlig	O
.	O
	
-	O
Når	O
ein	O
journalist	O
legg	O
fram	O
prov	O
på	O
at	O
regimet	O
driv	O
med	O
bortføringar	O
og	O
tortur	O
,	O
er	O
det	O
vanskeleg	O
å	O
koma	O
unna	O
,	O
seier	O
Jarosjevskij	B-PER
.	O
	
Med	O
en	O
liflig	O
eim	O
av	O
parfyme	O
og	O
et	O
steinras	O
av	O
et	O
smykke	O
på	O
brystet	O
åpner	O
Signy	B-PER
Fardal	I-PER
døra	O
til	O
leiligheten	O
på	O
Frogner	B-LOC
.	O
	
Didier	B-PER
Konan	I-PER
Ya	I-PER
fikk	O
ballen	O
på	O
kanten	O
av	O
AaFKs	B-ORG
16-meter	O
og	O
bestemte	O
seg	O
for	O
å	O
gjøre	O
alt	O
selv	O
.	O
	
Hela	B-ORG
Pharma	I-ORG
angrer	O
ikke	O
på	O
at	O
de	O
har	O
samarbeidet	O
med	O
Dr.	B-PER
Donsbach	I-PER
i	O
20	O
år	O
,	O
og	O
mener	O
han	O
har	O
en	O
unik	O
helsekompetanse	O
.	O
	
1.2.2.5	O
Nordisk	B-ORG
ministerråd	I-ORG
	
Ein	O
kan	O
jo	O
òg	O
minna	O
styret	O
i	O
Telenor	B-ORG
om	O
at	O
det	O
norske	B-LOC
oljefondet	O
gjekk	O
ut	O
av	O
det	O
amerikanske	B-LOC
selskapet	O
Wallmart	B-ORG
av	O
di	O
selskapet	O
ikkje	O
tok	O
større	O
ansvar	O
for	O
tilhøva	O
hjå	O
underleverandørane	O
.	O
	
Libero	B-PER
er	O
ikke	O
alene	O
om	O
å	O
pushe	O
ensidig	O
baby-	O
og	O
familielykke	O
.	O
	
Jeg	O
tror	O
at	O
den	O
egentlige	O
årsaken	O
til	O
at	O
Norwegian	B-LOC
gikk	O
til	O
myndighetene	O
,	O
var	O
at	O
de	O
ved	O
å	O
få	O
fjernet	O
denne	O
ordningen	O
visste	O
at	O
det	O
norske	B-ORG
innenlandsmarkedet	I-ORG
da	O
ville	O
bli	O
relativt	O
uinterressant	O
for	O
andre	O
aktører	O
.	O
	
BT	B-ORG
har	O
snakket	O
med	O
en	O
kilde	O
som	O
var	O
sentralt	O
plassert	O
på	O
Tinghuset	B-LOC
den	O
dagen	O
.	O
	
Simon	B-PER
Ammann	I-PER
vant	O
verdenscuprennet	B-ORG
i	O
hopp	O
i	O
Granåsen	B-LOC
søndag	O
.	O
	
Departementet	B-ORG
tek	O
sikte	O
på	O
å	O
innarbeida	O
kravet	O
om	O
ei	O
slik	O
språkpolitisk	O
melding	O
til	O
Stortinget	B-ORG
kvart	O
fjerde	O
år	O
i	O
det	O
språkpolitiske	B-ORG
lovverket	I-ORG
som	O
blir	O
nærare	O
drøfta	O
i	O
det	O
følgjande	O
.	O
	
Mæland	O
er	O
bare	O
en	O
av	O
mange	O
maktpersoner	O
som	O
har	O
hatt	O
befatning	O
med	O
konflikten	O
rundt	O
Tor	B-PER
Bertelsen	I-ORG
.	O
	
Cruisetruristane	B-ORG
skryt	O
av	O
hamna	O
i	O
Olden	B-LOC
.	O
	
Hersoug	B-ORG
nemner	I-ORG
rettsvesenet	I-ORG
.	O
	
I	O
april	O
ble	O
Lunde	B-ORG
erklært	O
personlig	O
konkurs	O
,	O
og	O
kravene	O
fra	O
kreditorene	O
vokste	O
til	O
over	O
1,8	O
milliarder	O
kroner	O
.	O
	
Ein	O
mann	O
i	O
60-åra	O
må	O
møte	O
i	O
Fjordane	B-ORG
tingrett	I-ORG
i	O
dag	O
tiltalt	O
for	O
gjentekne	O
overgrep	O
mot	O
ei	O
jente	O
frå	O
ho	O
var	O
fire	O
til	O
ho	O
var	O
elleve	O
år	O
.	O
	
-	O
Hva	O
må	O
mennesker	I-ORG
i	I-ORG
andre	I-ORG
land	I-ORG
tenke	O
om	I-ORG
oss	I-ORG
,	O
spør	O
Brian	B-PER
Gormley	I-PER
innhyllet	O
i	O
røyk	O
.	O
	
Rett	O
nok	O
seier	O
Gross	O
også	O
at	O
det	O
finst	O
såkalla	O
rå	O
fakta	O
-	O
«	O
brute	O
facts	O
of	O
nature	O
»	O
.	O
	
Hanna	B-PER
traff	O
sin	O
Bjarne	B-PER
og	O
fikk	O
to	O
barn	O
til	O
.	O
	
Vi	O
går	O
motvillig	O
ut	O
i	O
regnet	O
igjen	O
,	O
og	O
vandrer	O
langs	O
elven	B-LOC
Liffey	B-LOC
.	O
	
Det	O
skriv	O
Erlend	B-PER
Haugen	I-PER
Herstad	I-PER
.	O
	
På	O
Ahus	B-LOC
ligger	O
Sverre	B-PER
Murud	I-PER
og	O
hikker	O
.	O
	
-	O
Heller	O
ikkje	O
fagfolka	O
har	O
prioritert	O
dette	O
høgast	O
,	O
seier	O
Østenstad	B-LOC
.	O
	
Målet	O
mitt	O
er	O
eigentleg	O
å	O
kunne	O
kommunisere	O
endå	O
betre	O
på	O
engelsk	B-LOC
enn	O
på	O
norsk	B-LOC
,	O
sidan	O
engelsk	B-ORG
er	O
verdsspråket	O
,	O
seier	O
Kristian	B-PER
.	O
	
I	O
gårsdagens	O
muntlige	O
spørretime	O
fikk	O
han	O
et	O
klart	O
forvarsel	O
om	O
at	O
opposisjonen	O
vil	O
følge	O
nøye	O
med	O
på	O
to	O
av	O
de	O
saksfeltene	O
Regjeringen	B-ORG
selv	O
har	O
lagt	O
stor	O
vekt	O
på	O
-	O
helse	O
og	O
arbeid	O
.	O
	
Ove	B-PER
Eide	I-PER
er	O
glad	O
for	O
pengane	O
Firda	B-ORG
vgs.	I-ORG
får	O
til	O
filmprosjektet	O
sitt	O
.	O
	
Høsten	O
2006	O
gjennomførte	O
Mattilsynet	B-ORG
,	O
Folkehelseinstituttet	B-ORG
og	O
Statens	B-ORG
legemiddelverk	I-ORG
en	O
undersøkelse	O
av	O
82	O
typer	O
kosttilskudd	O
.	O
	
I	O
en	O
skriftlig	O
redegjørelse	O
avviser	O
Bertelsen	B-PER
at	O
han	O
berørte	O
Hole	B-LOC
.	O
	
Vår	O
djupaste	O
lojalitet	O
skal	O
liggje	O
til	O
Jesus	B-ORG
som	O
Herre	O
og	O
til	O
hans	O
rike	O
,	O
ikkje	O
til	O
Jens	B-PER
Stoltenberg	I-PER
,	O
regjeringa	B-ORG
eller	O
Stortinget	B-ORG
.	O
	
Halvorsen	B-PER
har	O
teke	O
dette	O
initiativet	O
,	O
og	O
det	O
må	O
seiast	O
å	O
vere	O
spenstig	O
gjort	O
.	O
	
Steins	B-PER
tapte	O
kamp	O
	
I	O
løpet	O
av	O
de	O
11	O
ukene	O
søskenparet	O
har	O
bodd	O
på	O
nyfødt	O
intensiv-avdelingen	O
ved	O
Ullevål	B-ORG
universitetssykehus	I-ORG
,	O
har	O
det	O
blitt	O
mange	O
prøver	O
og	O
undersøkelser	O
.	O
	
Her	O
går	O
de	O
to	O
journalistene	O
om	O
bord	O
i	O
Clintons	B-ORG
fly	I-ORG
	
Dessverre	O
har	O
hun	O
ikke	O
støtte	O
av	O
sjefen	O
,	O
Jens	B-PER
Stoltenberg	I-PER
.	O
	
I	O
tillegg	O
vil	O
ein	O
unngå	O
samrøre	O
mellom	O
førebuande	O
forvalting	O
og	O
dei	O
som	O
tar	O
avgjerdene	O
,	O
seier	O
Humlen	B-ORG
til	O
Klassekampen	B-ORG
.	O
	
HRS	B-ORG
mottok	O
meldingen	O
om	O
forliset	O
klokken	O
3.49	O
.	O
	
I	O
forhold	O
til	O
2003	O
,	O
fyrste	O
året	O
Ekre	B-PER
var	O
leiar	O
i	O
villreinlaget	O
,	O
synest	O
han	O
det	O
er	O
meir	O
moro	O
no	O
når	O
ein	O
har	O
fått	O
opp	O
ei	O
god	O
stamme	O
og	O
det	O
han	O
vonar	O
blir	O
stabile	O
uttak	O
framover	O
.	O
	
-	O
Framlegget	O
betyr	O
ei	O
enorm	O
forfordeling	O
av	O
sentrale	O
kommunar	O
og	O
uttapping	O
av	O
distriktskommunane	B-ORG
,	O
seier	O
listetopp	O
for	O
Nissedal	B-LOC
Sp	I-LOC
,	O
Jon	B-PER
Inge	I-PER
Nordbø	I-PER
.	O
	
Carl	B-PER
I.	I-PER
Hagen	I-PER
kan	O
ikkje	O
forståast	O
utan	O
fjernsynet	O
.	O
	
«	O
Magisk	B-PER
Vamp	I-PER
»	O
.	O
	
Når	O
Karen	B-PER
Helene	I-PER
Murud	I-PER
kommer	O
hjem	O
fra	O
jobb	O
på	O
mandag	O
,	O
er	O
ektemannen	O
helt	O
gul	O
.	O
	
På	O
kort	O
sikt	O
meiner	O
ho	O
det	O
hastar	O
mest	O
å	O
få	O
på	O
plass	O
ei	O
tydelegare	O
forskrift	O
som	O
fastlegg	O
ein	O
annan	O
praksis	O
for	O
UNE	B-ORG
enn	O
det	O
ein	O
ser	O
i	O
dag	O
.	O
	
«	O
Tor	B-PER
Holger	I-PER
Bertelsen	I-PER
fremviser	O
ved	O
gjentatte	O
anledninger	O
avvikende	O
virkelighetsoppfatning	O
,	O
sviktende	O
vurderingsevne	O
,	O
rigide	O
holdninger	O
og	O
ustabilitet	O
i	O
jobbutførelsen	O
.	O
	
-	O
Kjempemessig	O
av	O
Evensen	B-ORG
,	O
sa	O
Roar	B-PER
Ljøkelsøy	I-PER
,	O
som	O
ble	O
nummer	O
24	O
søndag	O
.	O
	
Hjå	O
Aly	O
har	O
dei	O
vorte	O
til	O
Hitlers	B-ORG
tilfredse	O
røvarar	O
.	O
	
No	O
viser	O
tal	O
frå	O
Nav	B-LOC
at	O
18	O
prosent	O
av	O
fedrane	O
valte	O
å	O
ta	O
ut	O
åtte	O
veker	O
eller	O
meir	O
i	O
første	O
halvår	O
2010	O
.	O
	
Venninnen	B-PER
Noreen	I-PER
Walsh	I-PER
er	O
overhodet	O
ikke	O
enig	O
.	O
	
Ein	O
kan	O
sjølvsagt	O
finna	O
døme	O
på	O
at	O
demokratiet	B-ORG
ikkje	O
er	O
perfekt	O
,	O
bryt	O
Hersoug	B-ORG
inn	O
.	O
	
Marcus	B-PER
Aurelius	I-PER
var	O
jo	O
til	O
og	O
med	O
keisar	B-PER
.	O
	
Hadde	O
me	O
gjort	O
det	O
,	O
ville	O
me	O
vore	O
arbeidsledige	O
heile	O
gjengen	O
,	O
smiler	O
Marianne	B-PER
Wienenga	I-PER
.	O
	
Statsråd	B-PER
Liv	B-PER
Signe	I-PER
Navarsete	I-PER
[	O
15:23:18	O
]	O
:	O
	
Er	O
det	O
i	O
tråd	O
med	O
Regjeringa	B-ORG
sin	I-ORG
politikk	I-ORG
og	O
er	O
det	O
i	O
tråd	O
med	O
god	O
miljøpolitikk	I-ORG
å	O
gjera	O
desse	O
overgrepa	O
overfor	O
villaksen	O
?	O
	
Det	O
lukter	O
Anna	B-PER
.	O
	
Ei	O
slik	O
utviding	O
av	O
ansvarsområdet	O
til	O
Språkrådet	B-ORG
er	O
også	O
i	O
samsvar	O
med	O
det	O
som	O
er	O
uttalt	O
i	O
språkopplæringsmeldinga	O
frå	O
Kunnskapsdepartementet	B-ORG
om	O
behovet	O
for	O
å	O
sjå	O
alle	O
språkpolitiske	B-ORG
spørsmål	O
i	O
samanheng	O
,	O
under	O
dette	O
også	O
overordna	O
spørsmål	O
som	O
gjeld	O
språkopplæring	B-ORG
i	O
eit	O
samfunn	I-ORG
prega	O
av	O
eit	O
stadig	O
større	O
språkleg	O
mangfald	O
.	O
	
Charles	B-PER
Sanders	I-PER
Peirce	I-PER
(	O
1839	O
-	O
1914	O
)	O
er	O
ein	O
pioner	O
i	O
vitskapsfilosofien	B-ORG
.	O
	
Utfordringa	O
til	O
Helse	B-ORG
Førde	I-ORG
,	O
er	O
etter	O
styret	O
si	O
meining	O
at	O
føretaket	O
innan	O
2012	O
må	O
redusere	O
kostnadene	O
med	O
om	O
lag	O
150	O
millionar	O
kroner	O
.	O
	
Prestegard	O
i	O
studentutvalget	B-ORG
synes	O
det	O
er	O
rart	O
at	O
skolebyråden	O
mener	O
skolen	O
egner	O
seg	O
som	O
barneskole	B-ORG
,	O
siden	O
studentene	O
lenge	O
har	O
klaget	O
på	O
bygget	O
.	O
	
Der	O
har	O
ein	O
lagt	O
fram	O
ei	O
stortingsmelding	B-ORG
,	O
som	O
Stortinget	B-ORG
har	O
til	O
behandling	O
.	O
	
Jeg	O
tar	O
høyde	O
for	O
at	O
Tor	B-PER
Langbach	I-PER
muligens	O
ikke	O
er	O
kjent	O
med	O
i	O
hvilken	O
kontekst	O
hans	O
uttalelser	O
skal	O
benyttes	O
.	O
	
Skal	B-ORG
Domstoladministrasjonens	I-ORG
direktør	I-ORG
gå	O
ut	O
med	O
uttalelser	O
i	O
en	O
høyst	O
aktuell	O
,	O
ikke-rettskraftig	O
avgjort	O
straffesak	O
.	O
	
Forsvarerteamet	O
sender	O
denne	O
uken	O
inn	O
anke	O
til	O
Høyesterett	B-ORG
angående	O
oppnevning	O
av	O
nye	O
sakkyndige	O
.	O
	
Slik	O
vil	O
det	O
også	O
vera	O
med	O
eit	O
totalforbod	O
mot	O
røyk	O
,	O
trur	O
Krokstad	B-LOC
.	O
	
Det	O
er	O
ikkje	O
naturgjeve	O
at	O
kommunar	O
og	O
helseføretak	O
skal	O
sitje	O
på	O
dei	O
bygga	O
dei	O
gjer	O
i	O
dag	O
til	O
evig	O
tid	O
,	O
meiner	O
Thomsen	B-PER
.	O
	
Han	O
spurde	O
Solveig	B-LOC
om	O
ho	O
kunne	O
tenkje	O
seg	O
å	O
bli	O
visitor	O
.	O
	
-	O
Saman	O
med	O
ein	O
annan	O
nevroforskar	O
,	O
Tipu	B-PER
Aziz	I-PER
,	O
nyttar	O
eg	O
aper	O
for	O
å	O
sjå	O
på	O
ulike	O
modellar	O
på	O
Parkinsons	B-ORG
sjukdom	I-ORG
.	O
	
Vi	O
har	O
vanskeleg	O
for	O
å	O
sjå	O
noko	O
negativt	O
ved	O
det	O
,	O
seier	O
sosialøkonom	B-ORG
Hersoug	B-PER
.	O
	
Men	O
det	O
er	O
flere	O
forklaringer	O
på	O
at	O
Stoltenberg	B-PER
lar	O
plan	O
B	O
være	O
unevnelig	O
.	O
	
Høyres	B-ORG
velgere	I-ORG
er	O
de	O
soleklart	O
mest	O
gassvennlige	O
.	O
	
Espen	O
hadde	O
ikke	O
vært	O
å	O
se	O
i	O
det	O
hun	O
kom	O
ut	O
fra	O
Exodus	B-ORG
.	O
	
Alexander	B-PER
Stenerud	I-PER
skal	O
nemleg	O
også	O
vere	O
med	O
.	O
	
Fra	O
flere	O
forskningsmiljøer	O
,	O
bl.a.	O
SINTEF	B-ORG
og	O
NTNU	B-ORG
,	O
er	O
det	O
gjort	O
veldig	O
klart	O
at	O
disse	O
CO2-frie	B-ORG
gasskraftverkene	I-ORG
vil	O
ligge	O
langt	O
frem	O
i	O
tid	O
.	O
	
Motstandsrørsla	O
greier	O
også	O
å	O
senda	O
ein	O
mann	O
ut	O
på	O
tidsreise	O
,	O
bestevenen	O
til	O
John	B-PER
,	O
Kyle	B-PER
Reese	I-PER
.	O
	
Til	O
slutt	O
ble	O
det	O
altså	O
Clinton	B-PER
som	O
dro	O
,	O
etter	O
godkjenning	O
fra	O
Det	B-ORG
hvite	I-ORG
hus	I-ORG
.	O
	
Dagleg	O
leiar	O
Torbjørn	B-PER
Ylvén	I-PER
seier	O
til	O
avisa	O
at	O
han	O
ikkje	O
er	O
uroa	O
for	O
at	O
utsleppet	O
skal	O
få	O
konsekvensar	O
for	O
miljøet	O
.	O
	
Kristen-Einar	B-PER
Midthjell	I-PER
i	O
Statens	B-ORG
vegvesen	I-ORG
peikar	O
også	O
på	O
feil	O
på	O
materialet	O
eller	O
brøyteskader	O
i	O
vinter	O
som	O
andre	O
moglege	O
årsaker	O
.	O
	
Ei	O
utviding	O
av	O
ansvarsområdet	O
for	O
Språkrådet	O
til	O
å	O
gjelda	O
andre	O
språk	O
enn	O
norsk	B-LOC
vil	O
i	O
prinsippet	O
også	O
kunna	O
omfatta	O
samisk	B-LOC
.	O
	
-	O
Det	O
viser	O
at	O
de	O
er	O
skremmende	O
nervøse	O
,	O
sier	O
Tatchell	B-PER
.	O
	
Da	O
fikk	O
jeg	O
beskjed	O
om	O
at	O
jeg	O
skulle	O
gjøre	O
nettopp	O
det	O
,	O
sier	O
Bertelsen	B-PER
.	O
	
Mange	O
tomter	O
har	O
vore	O
aktuelle	O
for	O
bygging	O
av	O
ei	O
fjellkyrkje	B-ORG
på	O
Skafsåheii	B-LOC
,	O
men	O
har	O
blitt	O
forkasta	O
av	O
ulike	O
årsaker	O
,	O
fortel	O
Urbø	B-LOC
.	O
	
Jeg	O
følte	O
aldri	O
at	O
jeg	O
fikk	O
hvilepuls	O
i	O
løpet	O
av	O
natten	O
,	O
sier	O
Svindal	B-PER
til	O
Dagbladet.no	B-ORG
.	O
	
-	O
Jeg	O
kjørte	O
ikke	O
spesielt	O
bra	O
,	O
sa	O
Lund	B-PER
Svindal	I-PER
til	O
Dagbladet.no	B-ORG
etter	O
omgangens	O
tredje	O
beste	O
tid	O
,	O
og	O
mente	O
det	O
burde	O
være	O
mulig	O
å	O
ta	O
igjen	O
de	O
69	O
tapte	O
hundredelene	O
med	O
en	O
god	O
andreomgang	O
.	O
	
Hvaring	O
erkjenner	O
derimot	O
at	O
det	O
kan	O
vere	O
at	O
presiseringa	O
om	O
at	O
dei	O
som	O
skal	O
gjere	O
arbeidet	O
må	O
vere	O
sterke	O
ikkje	O
kom	O
tydeleg	O
nok	O
fram	O
.	O
	
-	O
FA	O
er	O
for	O
nervøse	B-ORG
.	O
	
Klassekampen	B-ORG
,	O
radiOrakel	B-ORG
og	O
Arbeiderbladet	B-ORG
også	O
.	O
	
Når	O
du	O
kan	O
vinne	O
krigen	O
,	O
foretrekker	O
du	O
det	O
framfor	O
å	O
inngå	O
kompromisser	O
,	O
sier	O
Vikør	B-LOC
.	O
	
Han	O
seier	O
han	O
støttar	O
Kreml	B-ORG
.	O
	
Angrepet	O
på	O
Høyre	O
for	O
å	O
ville	O
«	O
gjenføde	O
tidenes	O
mest	O
upopulære	O
regjering	O
»	O
,	O
som	O
Jensen	B-PER
sa	O
til	O
Dagsavisen	B-ORG
i	O
går	O
,	O
er	O
sikkert	O
god	O
musikk	O
i	O
ørene	O
på	O
Frps	B-ORG
kjernevelgere	I-ORG
.	O
	
Fv	O
55	O
er	O
stengt	O
mellom	O
Balestrand	B-LOC
og	O
Dragsvik	B-LOC
,	O
men	O
her	O
er	O
det	O
sett	O
opp	O
ferje	O
frå	O
Balestrand	B-LOC
,	O
melder	O
Statens	B-ORG
vegvesen	I-ORG
.	O
	
Statsminister	B-ORG
Jens	B-PER
Stoltenberg	I-PER
tok	O
støyten	O
selv	O
på	O
Stortingets	B-ORG
første	O
arbeidsdag	I-ORG
med	O
ommøblert	O
regjering	B-ORG
.	O
	
På	O
sykehuset	B-ORG
forteller	O
de	O
at	O
heldigvis	O
er	O
Ruby	B-PER
Mahesparan	I-PER
på	O
vakt	O
,	O
hun	O
er	O
en	O
dyktig	O
nevrokirurg	O
,	O
sies	O
det	O
.	O
	
Det	O
sa	O
Camila	B-PER
Vallejo	I-PER
til	O
Reuters	B-ORG
torsdag	O
.	O
	
-	O
Jeg	O
er	O
sikker	O
på	O
at	O
vi	O
kommer	O
først	O
i	O
mål	O
,	O
men	O
vi	O
seiler	O
etter	O
et	O
handicapsystem	B-ORG
,	O
så	O
om	O
vi	O
også	O
får	O
best	O
tid	O
er	O
en	O
annen	O
sak	O
,	O
sier	O
Nilsson	B-PER
.	O
	
Dessuten	O
,	O
så	O
mener	O
jeg	O
at	O
avisa	O
har	O
fremstilt	O
denne	O
saken	O
litt	O
ensidig	O
ut	O
fra	O
ønsket	O
om	O
å	O
få	O
en	O
aktør	O
tilbake	O
på	O
Vigra	B-LOC
,	O
nemlig	O
Norwegian	B-LOC
,	O
uten	O
å	O
ta	O
hensyn	O
til	O
det	O
faktum	O
at	O
kanskje	O
Norwegians	B-LOC
hensikt	O
med	O
denne	O
fremstillingen	O
i	O
avisa	O
er	O
å	O
be	O
for	O
sin	O
syke	O
mor	O
.	O
	
Eikemo	B-ORG
har	O
eit	O
skarpt	O
blikk	O
for	O
dei	O
som	O
fell	O
utanfor	O
,	O
ho	O
teiknar	O
menneskeleg	O
skuld	O
,	O
skam	O
og	O
lengt	O
på	O
ein	O
utruleg	O
dristig	O
og	O
mørk	O
måte	O
.	O
	
Mannen	O
vart	O
sendt	O
med	O
luftambulanse	O
til	O
Haukeland	B-ORG
Universitessjukehus	I-ORG
.	O
	
Elling	B-LOC
:	O
	
Slossing	B-ORG
i	I-ORG
Måløy	I-ORG
	
Universitetet	B-ORG
i	I-ORG
Bergen	I-ORG
uttalte	O
til	O
dømes	O
at	O
vi	O
burde	O
få	O
«	O
eit	O
allment	O
språkråd	O
for	O
det	O
multilingvale	B-ORG
norske	I-ORG
samfunnet	I-ORG
,	O
ikkje	O
berre	O
eit	O
særspråkleg	O
råd	O
for	O
det	O
norske	I-ORG
monolingvale	I-ORG
språksamfunnet	I-ORG
»	O
.	O
	
Journalistene	O
i	O
Elle	B-ORG
sang	O
til	O
henne	O
med	O
kleshengere	O
i	O
ørene	O
.	O
	
Det	O
nystarta	O
mediesenteret	O
ved	O
Firda	B-ORG
får	O
250.000	O
til	O
etterutdanning	O
av	O
lærarar	O
og	O
utstyr	O
,	O
og	O
dei	O
får	O
175.000	O
til	O
eit	O
utviklingsprosjekt	O
i	O
samarbeid	O
med	O
Høgskulen	B-ORG
i	O
Volda	B-LOC
,	O
Kunsthøgskulen	B-ORG
i	I-ORG
Bergen	I-ORG
og	O
Høgskulen	B-ORG
i	O
Bergen	B-LOC
,	O
skriv	O
Firda	B-PER
Tidend	I-PER
.	O
	
Erik	B-PER
prater	O
mye	O
,	O
sier	O
kona	O
,	O
smiler	O
og	O
går	O
.	O
	
Bransjerådet	B-ORG
har	O
rukket	O
å	O
godkjenne	O
400	O
av	O
de	O
mest	O
solgte	O
.	O
	
Bertelsen	B-ORG
mener	O
han	O
selv	O
på	O
dette	O
tidspunktet	O
er	O
inhabil	O
i	O
en	O
sak	O
.	O
	
Karin	B-PER
Flølo	I-PER
	
I	O
arbeidet	O
med	O
å	O
følgja	O
opp	O
denne	O
meldinga	O
vil	O
departementet	O
prioritera	O
framlegget	O
om	O
å	O
tilleggja	O
Språkrådet	B-ORG
funksjonen	I-ORG
som	O
nasjonalt	B-ORG
samordningsorgan	I-ORG
for	I-ORG
utvikling	I-ORG
og	O
spreiing	I-ORG
av	I-ORG
norsk	I-ORG
terminologi	I-ORG
.	O
	
Men	O
til	O
liks	O
med	O
Stein	B-PER
er	O
han	O
under	O
konstant	O
politivern	O
.	O
	
Det	O
koster	O
å	O
være	O
uenig	O
med	O
Halvorsen	B-PER
.	O
	
Og	O
løsningen	O
går	O
helt	O
klart	O
mellom	O
Tafjord	B-LOC
og	O
Grotli	B-LOC
.	O
	
Det	O
stemmer	O
dårlig	O
med	O
hans	O
visjon	O
om	O
å	O
gjøre	O
integrering	O
til	O
sitt	O
politiske	B-ORG
hovedprosjekt	O
når	O
han	O
ikke	O
klarer	O
å	O
vinne	O
en	O
TV-duell	B-ORG
mot	O
Siv	B-PER
Jensen	I-PER
om	O
asyl-	B-ORG
og	I-ORG
innvandringspolitikk	I-ORG
.	O
	
Johnsen	O
og	O
tilsynslege	O
Inger	B-PER
Haldorsen	I-PER
la	O
slagplanen	O
som	O
skulle	O
bedre	O
barnehjemmets	B-ORG
økonomi	I-ORG
.	O
	
Jeg	O
er	O
moren	O
din	O
,	O
sa	O
hun	O
og	O
ga	O
ham	O
en	O
klem	O
,	O
men	O
Øyvind	B-PER
reagerte	O
ikke	O
.	O
	
På	O
et	O
tidspunkt	O
,	O
da	O
Espen	O
var	O
svært	O
redusert	O
i	O
tiden	O
etter	O
ulykken	O
,	O
fryktet	O
han	O
at	O
Espen	B-PER
skulle	O
bli	O
sittende	O
i	O
rullestol	O
.	O
	
Allan	B-PER
Gaarde	I-PER
er	O
fornøyd	O
med	O
tiden	O
i	O
Viking	B-ORG
etter	O
sommerens	O
overgang	O
fra	O
Aalborg	B-LOC
.	O
	
Det	O
synte	O
seg	O
at	O
rotter	O
og	O
gnagarar	O
kan	O
taka	O
MPTP	O
utan	O
at	O
det	O
får	O
konsekvensar	O
,	O
mellom	O
anna	O
difor	O
må	O
Stein	O
nytta	O
primatar	O
i	O
forskinga	O
si	O
på	O
Parkinsons	B-ORG
.	O
	
Jo	O
mer	O
penger	O
finansministeren	O
vil	O
bruke	O
neste	O
år	O
,	O
desto	O
tydeligere	O
bør	O
hun	O
forberede	O
Stortinget	B-ORG
og	O
velgerne	O
på	O
de	O
smalere	O
tidene	O
som	O
venter	O
.	O
	
Alt	O
jeg	O
sier	O
og	O
gjør	O
,	O
blir	O
tolket	O
i	O
verste	O
mening	O
,	O
sier	O
Bertelsen	B-PER
.	O
	
Her	O
vert	O
Stein	B-PER
ivrig	I-PER
.	O
	
Å	O
opna	O
for	O
fiske	O
no	O
,	O
vil	O
vere	O
dårleg	O
marknadsføring	O
ettersom	O
elva	O
nesten	O
er	O
tom	O
for	O
fisk	O
,	O
seier	O
Sælthun	B-ORG
til	O
NRK	B-ORG
Sogn	I-ORG
og	I-ORG
Fjordane	I-ORG
.	O
	
Espen	B-ORG
reiser	O
seg	O
.	O
	
På	O
Corgartys	B-LOC
er	O
det	O
